Make,Model,Accidents,Avg_Fatal_Injuries,Avg_Serious_Injuries,Destruction_Rate,Serious_Fatal_Fraction
Christen Industries,A-1,19,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.5263157894736842
Piper,PA-34,19,0.8947368421052632,0.10526315789473684,0.21052631578947367,1.0
Beech,D35,19,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.42105263157894735
PIPER,PA23,19,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.6842105263157895
Bell,47G-3B1,19,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.894736842105263
Ryan,ST3KR,19,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.5263157894736842
Cessna,172N,929,0.35522066738428415,0.15392895586652314,0.21420882669537136,0.5091496232508073
Globe,GC-1B,56,0.3392857142857143,0.21428571428571427,0.21428571428571427,0.5535714285714286
Swearingen,SA-226T,14,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285
Hughes,369E,28,0.32142857142857145,0.4642857142857143,0.21428571428571427,0.7857142857142858
Gulfstream American,AA-5B,14,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.5
AERO COMMANDER,S2R,14,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857
CESSNA,421,14,0.6428571428571429,0.5714285714285714,0.21428571428571427,1.2142857142857144
Bell,206A,14,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.7857142857142857
Bell,47G-3B,14,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427
BEECH,A36,126,0.7222222222222222,0.24603174603174602,0.21428571428571427,0.9682539682539683
Aero Commander,500,14,0.7857142857142857,0.0,0.21428571428571427,0.7857142857142857
Alon,A2,14,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427
Air Tractor,AT-802A,14,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285
Cessna,172P,573,0.3717277486910995,0.16230366492146597,0.21465968586387435,0.5340314136125655
Bellanca,8GCBC,93,0.3118279569892473,0.06451612903225806,0.21505376344086022,0.3763440860215054
Schweizer,G-164B,93,0.06451612903225806,0.10752688172043011,0.21505376344086022,0.17204301075268819
Rockwell,S-2R,88,0.1590909090909091,0.09090909090909091,0.2159090909090909,0.25
Cessna,210L,111,0.36036036036036034,0.24324324324324326,0.21621621621621623,0.6036036036036037
Beech,77,46,0.34782608695652173,0.1956521739130435,0.21739130434782608,0.5434782608695652
Cessna,188A,23,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.21739130434782608
Robinson,R44,124,0.6935483870967742,0.31451612903225806,0.21774193548387097,1.0080645161290323
Cessna,182B,73,0.5068493150684932,0.2328767123287671,0.2191780821917808,0.7397260273972603
Cessna,172C,41,0.34146341463414637,0.2926829268292683,0.21951219512195122,0.6341463414634146
Cessna,177,222,0.3333333333333333,0.23423423423423423,0.22072072072072071,0.5675675675675675
Cessna,150B,18,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.3888888888888889
Piper,PA-18A-150,36,0.25,0.25,0.2222222222222222,0.5
Weatherly,620B,18,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.33333333333333337
CESSNA,402,18,0.8888888888888888,0.2777777777777778,0.2222222222222222,1.1666666666666665
Bell,206BIII,18,0.6111111111111112,0.3333333333333333,0.2222222222222222,0.9444444444444444
Maule,M-5-210C,18,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5
Rockwell,112A,18,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.38888888888888884
Cessna,150L,386,0.266839378238342,0.17875647668393782,0.22279792746113988,0.4455958549222798
Grumman,G-164A,323,0.04953560371517028,0.07739938080495357,0.22291021671826625,0.12693498452012386
Air Tractor,AT-401,67,0.05970149253731343,0.08955223880597014,0.22388059701492538,0.14925373134328357
Champion,7GCAA,40,0.2,0.125,0.225,0.325
PIPER,PA-32-300,31,0.7741935483870968,0.22580645161290322,0.22580645161290322,1.0
Maule,M-6-235,22,0.2727272727272727,0.13636363636363635,0.22727272727272727,0.40909090909090906
CESSNA,U206,35,0.8,0.45714285714285713,0.22857142857142856,1.2571428571428571
Piper,PA-25,48,0.16666666666666666,0.16666666666666666,0.22916666666666666,0.3333333333333333
Piper,PA-11,48,0.1875,0.1875,0.22916666666666666,0.375
Cessna,177RG,187,0.44919786096256686,0.20855614973262032,0.22994652406417113,0.6577540106951871
Hiller,UH-12E,139,0.08633093525179857,0.17266187050359713,0.2302158273381295,0.2589928057553957
BELL,212,13,1.0,0.9230769230769231,0.23076923076923078,1.9230769230769231
Cessna,T210K,13,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.5384615384615385
Grumman,164A,13,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385
Boeing,737-200,52,17.423076923076923,1.6730769230769231,0.23076923076923078,19.096153846153847
Lake,LA-4-200,65,0.26153846153846155,0.4,0.23076923076923078,0.6615384615384616
CESSNA,182L,13,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.9230769230769231
Piper,PA-18-125,13,0.6923076923076923,0.3076923076923077,0.23076923076923078,1.0
Beech,BE-76,13,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.7692307692307693
Hiller,FH-1100,13,0.46153846153846156,0.0,0.23076923076923078,0.46153846153846156
PIPER,PA-32R-301,13,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.7692307692307692
MD HELICOPTER,369,13,0.5384615384615384,0.0,0.23076923076923078,0.5384615384615384
Socata,TBM 700,13,0.9230769230769231,0.0,0.23076923076923078,0.9230769230769231
Piper,PA-31T1,13,0.6153846153846154,0.07692307692307693,0.23076923076923078,0.6923076923076923
Piper,PA28-140,30,0.36666666666666664,0.13333333333333333,0.23333333333333334,0.5
HUGHES,369,30,0.4666666666666667,0.1,0.23333333333333334,0.5666666666666667
Beech,M35,30,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.5
Cessna,T310R,30,0.4,0.13333333333333333,0.23333333333333334,0.5333333333333333
Piper,PA-28,124,0.25806451612903225,0.1693548387096774,0.23387096774193547,0.42741935483870963
Robinson,R22B,47,0.2765957446808511,0.14893617021276595,0.23404255319148937,0.425531914893617
Schweizer,SGS 1-26E,17,0.11764705882352941,0.47058823529411764,0.23529411764705882,0.5882352941176471
BEECH,S35,17,0.7647058823529411,0.17647058823529413,0.23529411764705882,0.9411764705882353
Beech,A35,34,0.47058823529411764,0.20588235294117646,0.23529411764705882,0.6764705882352942
Bell,47D1,34,0.2647058823529412,0.29411764705882354,0.23529411764705882,0.5588235294117647
PIPER,PA34,34,1.2058823529411764,0.23529411764705882,0.23529411764705882,1.4411764705882353
Piper,PA28R,34,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.4117647058823529
Air Tractor,AT-400,17,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.29411764705882354
Piper,PA-18-135,38,0.34210526315789475,0.07894736842105263,0.23684210526315788,0.42105263157894735
Cessna,A188,21,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.2857142857142857
Cessna,310D,21,0.5714285714285714,0.2857142857142857,0.23809523809523808,0.8571428571428571
Cessna,188,88,0.07954545454545454,0.125,0.23863636363636365,0.20454545454545453
Piper,PA-28R-201,67,0.34328358208955223,0.208955223880597,0.23880597014925373,0.5522388059701493
Beech,36,46,0.41304347826086957,0.043478260869565216,0.2391304347826087,0.4565217391304348
Grumman,AA-1B,25,0.36,0.16,0.24,0.52
Bell,47G2,25,0.16,0.2,0.24,0.36
Cessna,182K,54,0.18518518518518517,0.18518518518518517,0.24074074074074073,0.37037037037037035
Cessna,182Q,211,0.47393364928909953,0.10426540284360189,0.24170616113744076,0.5781990521327014
Cessna,401,33,0.7272727272727273,0.12121212121212122,0.24242424242424243,0.8484848484848485
Grumman,AA-5B,33,0.2727272727272727,0.18181818181818182,0.24242424242424243,0.45454545454545453
Cessna,152II,33,0.06060606060606061,0.21212121212121213,0.24242424242424243,0.2727272727272727
Piper,PA-28R-201T,70,0.42857142857142855,0.14285714285714285,0.24285714285714285,0.5714285714285714
Cessna,210D,37,0.32432432432432434,0.13513513513513514,0.24324324324324326,0.4594594594594595
Hughes,269C,156,0.17307692307692307,0.17307692307692307,0.24358974358974358,0.34615384615384615
Cessna,188B,82,0.0975609756097561,0.04878048780487805,0.24390243902439024,0.14634146341463417
Cessna,172A,49,0.20408163265306123,0.14285714285714285,0.24489795918367346,0.3469387755102041
Air Tractor,AT-502,53,0.1509433962264151,0.1320754716981132,0.24528301886792453,0.2830188679245283
Piper,PA-32-301,57,0.7543859649122807,0.12280701754385964,0.24561403508771928,0.8771929824561404
Beech,C23,134,0.44776119402985076,0.20149253731343283,0.2462686567164179,0.6492537313432836
Ercoupe (eng & Research Corp.),415-C,73,0.2328767123287671,0.1232876712328767,0.2465753424657534,0.3561643835616438
Brantly Helicopter,B-2,12,0.25,0.08333333333333333,0.25,0.3333333333333333
Ercoupe,415-C,16,0.4375,0.1875,0.25,0.625
Cessna,P206,20,0.9,0.55,0.25,1.4500000000000002
Mooney,M-20C,16,0.8125,0.375,0.25,1.1875
VANS,RV4,12,0.5833333333333334,0.16666666666666666,0.25,0.75
Ryan,NAVION A,12,0.5,0.25,0.25,0.75
AIR TRACTOR INC,AT 602,12,0.5,0.0,0.25,0.5
BEECH,V35,28,1.2857142857142858,0.17857142857142858,0.25,1.4642857142857144
Bell,206-L3,12,0.4166666666666667,0.75,0.25,1.1666666666666667
Piper,PA32,32,0.59375,0.5,0.25,1.09375
Grumman,AA-5A,32,0.3125,0.40625,0.25,0.71875
Douglas,DC-3C,20,0.6,0.1,0.25,0.7
Piper,PA46,24,0.5416666666666666,0.20833333333333334,0.25,0.75
Bellanca,17-30,40,0.375,0.325,0.25,0.7
Schleicher,ASW-20,20,0.3,0.2,0.25,0.5
Cessna,210F,12,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333
Beech,A23,44,0.4318181818181818,0.2727272727272727,0.25,0.7045454545454546
Cessna,U206E,12,1.0833333333333333,0.16666666666666666,0.25,1.25
CIRRUS,SR22,52,0.5961538461538461,0.19230769230769232,0.25,0.7884615384615384
Beech,B90,16,0.875,0.125,0.25,1.0
Robinson,R-22 Beta,20,0.55,0.15,0.25,0.7000000000000001
Gulfstream-schweizer,G-164B,16,0.0625,0.125,0.25,0.1875
CESSNA,414,16,0.25,0.4375,0.25,0.6875
Piper,PA-28R,20,0.25,0.25,0.25,0.5
Cirrus Design Corp.,SR-22,16,0.6875,0.125,0.25,0.8125
Piper,PA-28-161,463,0.3801295896328294,0.17494600431965443,0.2505399568034557,0.5550755939524838
Cessna,182G,63,0.4603174603174603,0.2222222222222222,0.25396825396825395,0.6825396825396826
Piper,PA-34-200,105,0.41904761904761906,0.1523809523809524,0.2571428571428571,0.5714285714285714
PIPER,PA32,31,0.45161290322580644,0.06451612903225806,0.25806451612903225,0.5161290322580645
Beech,35,120,0.3333333333333333,0.375,0.25833333333333336,0.7083333333333333
Bellanca,7GCAA,27,0.2962962962962963,0.1111111111111111,0.25925925925925924,0.4074074074074074
Piper,PA-23-160,65,0.47692307692307695,0.3230769230769231,0.26153846153846155,0.8
Cessna,182N,65,0.3230769230769231,0.27692307692307694,0.26153846153846155,0.6000000000000001
Cessna,T188C,84,0.08333333333333333,0.10714285714285714,0.2619047619047619,0.19047619047619047
Piper,PA-24-250,290,0.5,0.2413793103448276,0.2620689655172414,0.7413793103448276
Cessna,150E,61,0.18032786885245902,0.16393442622950818,0.26229508196721313,0.3442622950819672
Mooney,M20E,114,0.4298245614035088,0.15789473684210525,0.2631578947368421,0.5877192982456141
AIR TRACTOR,AT502,19,0.631578947368421,0.21052631578947367,0.2631578947368421,0.8421052631578947
Piper,PA-60,19,0.5263157894736842,0.10526315789473684,0.2631578947368421,0.631578947368421
Bellanca,17-31ATC,19,0.7894736842105263,0.21052631578947367,0.2631578947368421,1.0
Beech,H35,38,0.5526315789473685,0.10526315789473684,0.2631578947368421,0.6578947368421053
Gates Learjet,35A,19,0.47368421052631576,0.3684210526315789,0.2631578947368421,0.8421052631578947
Bell,OH-58A,19,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.3684210526315789
Cessna,R172K,72,0.4166666666666667,0.1527777777777778,0.2638888888888889,0.5694444444444444
Piper,PA-28-140,749,0.3444592790387183,0.2696929238985314,0.2643524699599466,0.6141522029372497
Cessna,R182,87,0.47126436781609193,0.12643678160919541,0.26436781609195403,0.5977011494252873
Mcdonnell Douglas,369E,34,0.20588235294117646,0.38235294117647056,0.2647058823529412,0.588235294117647
Piper,PA-28-151,147,0.3197278911564626,0.23809523809523808,0.2653061224489796,0.5578231292517006
AYRES,S2R,15,0.4,0.0,0.26666666666666666,0.4
Eagle Aircraft Co.,DW-1,30,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.06666666666666667
CESSNA,P210,15,1.0,0.26666666666666666,0.26666666666666666,1.2666666666666666
CESSNA,TU206,15,1.4,0.4,0.26666666666666666,1.7999999999999998
Piper,PA34,15,1.0,0.6,0.26666666666666666,1.6
Piper,PA-46,15,0.7333333333333333,0.06666666666666667,0.26666666666666666,0.7999999999999999
Beech,B55,15,0.6666666666666666,0.0,0.26666666666666666,0.6666666666666666
Grumman American,AA-1B,30,0.2,0.16666666666666666,0.26666666666666666,0.3666666666666667
Rockwell,112TC,15,1.3333333333333333,0.13333333333333333,0.26666666666666666,1.4666666666666666
Cessna,172Q,15,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.3333333333333333
Bell,206L-3,78,0.6410256410256411,0.5256410256410257,0.2692307692307692,1.1666666666666667
Cessna,310L,26,0.2692307692307692,0.11538461538461539,0.2692307692307692,0.3846153846153846
Beech,76,48,0.4375,0.2708333333333333,0.2708333333333333,0.7083333333333333
Grumman,G-164B,177,0.0847457627118644,0.06779661016949153,0.2711864406779661,0.15254237288135591
Bell,47G-2,70,0.11428571428571428,0.1,0.2714285714285714,0.2142857142857143
Piper,PA-25-235,210,0.11904761904761904,0.1619047619047619,0.2714285714285714,0.28095238095238095
Bell,OH-58C,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5454545454545454
BEECH,C24R,11,0.7272727272727273,0.45454545454545453,0.2727272727272727,1.1818181818181819
Ercoupe (eng & Research Corp.),415-CD,11,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.4545454545454546
ROBINSON,R44 II,11,1.1818181818181819,0.2727272727272727,0.2727272727272727,1.4545454545454546
Pitts,S2B,11,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.6363636363636364
Pitts,S-1S,11,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727
Grumman,AA-1C,11,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
Piper,PA28-181,11,0.5454545454545454,0.0,0.2727272727272727,0.5454545454545454
Cessna,182F,55,0.38181818181818183,0.2,0.2727272727272727,0.5818181818181818
Swearingen,SA-226TC,11,2.3636363636363638,0.0,0.2727272727272727,2.3636363636363638
Cessna,TU206,11,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727
Weatherly,620,11,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727
Bell,206L3,11,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.9090909090909091
Hughes,TH-55,11,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.45454545454545453
Cessna,182H,55,0.2909090909090909,0.23636363636363636,0.2727272727272727,0.5272727272727272
Beech,C-99,11,2.0,0.0,0.2727272727272727,2.0
Diamond Aircraft Industries,DA 20-A1,11,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727
Hughes,369A,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.7272727272727273
Piper,PA-28-160,62,0.4032258064516129,0.43548387096774194,0.27419354838709675,0.8387096774193548
Bellanca,7KCAB,51,0.2549019607843137,0.0784313725490196,0.27450980392156865,0.3333333333333333
Hughes,369HS,69,0.391304347826087,0.2898550724637681,0.2753623188405797,0.6811594202898551
Cessna,A188B,272,0.13602941176470587,0.1213235294117647,0.2757352941176471,0.25735294117647056
Hughes,OH-6A,29,0.13793103448275862,0.3793103448275862,0.27586206896551724,0.5172413793103448
Grumman-schweizer,G-164B,58,0.08620689655172414,0.08620689655172414,0.27586206896551724,0.1724137931034483
Beech,1900C,29,2.0689655172413794,0.27586206896551724,0.27586206896551724,2.344827586206897
Cessna,177B,123,0.4715447154471545,0.13821138211382114,0.2764227642276423,0.6097560975609756
Piper,PA-28R-200,282,0.5886524822695035,0.21631205673758866,0.2765957446808511,0.8049645390070922
North American,NAVION,18,0.3333333333333333,0.0,0.2777777777777778,0.3333333333333333
CESSNA,A188,18,0.5555555555555556,0.05555555555555555,0.2777777777777778,0.6111111111111112
Piper,PA-32-301T,18,0.7777777777777778,0.5,0.2777777777777778,1.2777777777777777
Piper,PA-32-300,306,0.5915032679738562,0.28431372549019607,0.2777777777777778,0.8758169934640523
Cessna,401A,18,0.8333333333333334,0.1111111111111111,0.2777777777777778,0.9444444444444444
Cessna,310,68,0.5735294117647058,0.1323529411764706,0.27941176470588236,0.7058823529411764
Schweizer,G-164A,25,0.12,0.04,0.28,0.16
Cirrus,SR22,50,0.58,0.52,0.28,1.1
Grumman,G164,25,0.12,0.2,0.28,0.32
Cessna,310C,25,0.36,0.28,0.28,0.64
Cirrus Design Corp.,SR22,32,0.5625,0.21875,0.28125,0.78125
Hughes,269B,53,0.22641509433962265,0.07547169811320754,0.2830188679245283,0.3018867924528302
Bell,412,21,0.7142857142857143,0.6190476190476191,0.2857142857142857,1.3333333333333335
Ercoupe (eng & Research Corp.),415C,28,0.25,0.14285714285714285,0.2857142857142857,0.39285714285714285
I.c.a. Brasov,IS-28B2,14,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5714285714285714
Aerospatiale,AS350D,14,0.9285714285714286,0.5,0.2857142857142857,1.4285714285714286
Beech,A23-24,28,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.6428571428571428
Beech,BE-58,28,0.5357142857142857,0.07142857142857142,0.2857142857142857,0.6071428571428571
Cessna,210G,14,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855
Mooney,M20B,14,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.4285714285714286
Aeronca,7BCM,21,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.3333333333333333
Republic,RC-3,21,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.47619047619047616
Grumman,AA5B,14,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.5714285714285714
Cessna,T210R,14,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.4285714285714286
Cessna,172RG,192,0.46875,0.203125,0.2864583333333333,0.671875
Piper,PA-28-180,475,0.47789473684210526,0.25473684210526315,0.28842105263157897,0.7326315789473684
Rockwell,S2R,38,0.02631578947368421,0.02631578947368421,0.2894736842105263,0.05263157894736842
Cessna,182L,62,0.4032258064516129,0.27419354838709675,0.2903225806451613,0.6774193548387096
Cessna,U206,55,0.7636363636363637,0.2545454545454545,0.2909090909090909,1.018181818181818
Cessna,175A,24,0.5833333333333334,0.16666666666666666,0.2916666666666667,0.75
Mooney,M20M,24,0.4583333333333333,0.20833333333333334,0.2916666666666667,0.6666666666666666
Cessna,182E,58,0.5344827586206896,0.13793103448275862,0.29310344827586204,0.6724137931034482
Mooney,M20C,167,0.40119760479041916,0.2215568862275449,0.2934131736526946,0.6227544910179641
Cessna,402A,17,0.47058823529411764,0.17647058823529413,0.29411764705882354,0.6470588235294118
CESSNA,560,17,0.5294117647058824,0.0,0.29411764705882354,0.5294117647058824
Cessna,208,51,1.2549019607843137,0.3333333333333333,0.29411764705882354,1.588235294117647
Boeing,A75,17,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.29411764705882354
Piper,PA-24-180,88,0.7272727272727273,0.2159090909090909,0.29545454545454547,0.9431818181818182
Beech,B23,27,0.4444444444444444,0.37037037037037035,0.2962962962962963,0.8148148148148148
Mooney,M20A,27,0.5185185185185185,0.18518518518518517,0.2962962962962963,0.7037037037037037
Bell,206B3,27,0.5555555555555556,0.3333333333333333,0.2962962962962963,0.8888888888888888
Beech,B24R,20,0.9,0.4,0.3,1.3
Beech,K35,40,0.6,0.375,0.3,0.975
Piper,PA28R-200,10,0.4,0.1,0.3,0.5
Gates Learjet,25B,10,0.6,0.3,0.3,0.8999999999999999
Pzl-mielec,M-18A,10,0.0,0.2,0.3,0.2
Piper,PA-44-180T,10,0.3,0.1,0.3,0.4
Beech,B100,10,1.3,0.9,0.3,2.2
Piper,PA22-150,10,0.4,0.2,0.3,0.6000000000000001
Hiller,12E,10,0.0,0.1,0.3,0.1
Piper,PA24-250,10,0.1,0.4,0.3,0.5
Cessna,402B,110,0.9,0.2909090909090909,0.3,1.190909090909091
Naval Aircraft Factory,N3N-3,10,0.2,0.3,0.3,0.5
Piper,PA23,10,1.0,0.0,0.3,1.0
Piper,PA-30B,10,0.5,0.0,0.3,0.5
BELL,206,116,0.896551724137931,0.25,0.3017241379310345,1.146551724137931
Cessna,182P,271,0.4095940959409594,0.15867158671586715,0.3025830258302583,0.5682656826568265
Piper,PA-25-260,33,0.15151515151515152,0.24242424242424243,0.30303030303030304,0.3939393939393939
Cessna,550,33,0.8787878787878788,0.3939393939393939,0.30303030303030304,1.2727272727272727
Bell,407,56,0.8035714285714286,0.35714285714285715,0.30357142857142855,1.1607142857142858
Cessna,210K,23,0.8260869565217391,0.0,0.30434782608695654,0.8260869565217391
Cessna,C-152,23,0.17391304347826086,0.13043478260869565,0.30434782608695654,0.30434782608695654
Beech,P35,23,0.5652173913043478,0.21739130434782608,0.30434782608695654,0.7826086956521738
Mooney,M20J,210,0.5619047619047619,0.18571428571428572,0.3047619047619048,0.7476190476190476
Piper,PA-28-181,456,0.7697368421052632,0.20394736842105263,0.30701754385964913,0.9736842105263158
ROBINSON,R44,143,1.132867132867133,0.26573426573426573,0.3076923076923077,1.3986013986013988
BEECH,95-B55,13,1.3846153846153846,0.23076923076923078,0.3076923076923077,1.6153846153846154
Cessna,210E,26,0.5,0.23076923076923078,0.3076923076923077,0.7307692307692308
AIR TRACTOR INC,AT 502,13,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464
Bell,206B,392,0.46938775510204084,0.336734693877551,0.3086734693877551,0.8061224489795918
Cessna,182D,42,0.5238095238095238,0.16666666666666666,0.30952380952380953,0.6904761904761905
Bell,206L-1,142,0.4647887323943662,0.5704225352112676,0.30985915492957744,1.0352112676056338
Cessna,U206F,58,1.0,0.1896551724137931,0.3103448275862069,1.1896551724137931
Maule,M-4-210C,16,0.3125,0.0,0.3125,0.3125
PIPER,PA25,32,0.6875,0.09375,0.3125,0.78125
Aerospatiale,AS350B,16,0.3125,0.375,0.3125,0.6875
Piper,PA-34-220T,64,0.84375,0.171875,0.3125,1.015625
Cessna,T210N,201,0.572139303482587,0.2537313432835821,0.31343283582089554,0.8258706467661692
Cessna,402C,89,0.7191011235955056,0.20224719101123595,0.3146067415730337,0.9213483146067416
Beech,B-60,19,0.8421052631578947,0.15789473684210525,0.3157894736842105,1.0
Piper,PA-36-375,19,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.5263157894736842
Cessna,T210L,133,0.6466165413533834,0.3082706766917293,0.3157894736842105,0.9548872180451127
Ayres,S-2R,19,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.3157894736842105
Bell,212,38,1.236842105263158,0.47368421052631576,0.3157894736842105,1.7105263157894737
Beech,F35,22,0.8181818181818182,0.0,0.3181818181818182,0.8181818181818182
Bell,47G-4A,22,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.3181818181818182
Robinson,R44 II,22,0.7727272727272727,0.6363636363636364,0.3181818181818182,1.4090909090909092
De Havilland,DHC-6-300,22,3.4545454545454546,1.2727272727272727,0.3181818181818182,4.7272727272727275
Wsk Pzl Mielec,M-18A,25,0.2,0.12,0.32,0.32
Beech,D18S,25,0.56,0.12,0.32,0.68
Piper,PA-36-300,25,0.16,0.16,0.32,0.32
North American,SNJ-5,25,0.48,0.24,0.32,0.72
PIPER,PA-34-200T,25,0.52,0.12,0.32,0.64
Cessna,310N,25,1.04,0.16,0.32,1.2
CESSNA,421C,25,1.52,0.36,0.32,1.88
ROBINSON,R66,28,1.2857142857142858,0.14285714285714285,0.32142857142857145,1.4285714285714286
Beech,E18S,56,0.5178571428571429,0.125,0.32142857142857145,0.6428571428571429
Beech,95-C55,28,0.6428571428571429,0.25,0.32142857142857145,0.8928571428571429
Piper,PA-31-350,230,0.7956521739130434,0.16956521739130434,0.3217391304347826,0.9652173913043478
Robinson,R-22 BETA,31,0.4838709677419355,0.0967741935483871,0.3225806451612903,0.5806451612903226
Piper,PA-24-260,95,0.7157894736842105,0.12631578947368421,0.3263157894736842,0.8421052631578947
Piper,PA-30,156,0.5641025641025641,0.17307692307692307,0.3269230769230769,0.7371794871794872
Cessna,T210M,143,0.5034965034965035,0.16783216783216784,0.32867132867132864,0.6713286713286714
Bellanca,17-30A,106,0.49056603773584906,0.29245283018867924,0.330188679245283,0.7830188679245282
Hughes,369,12,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.75
Cessna,310G,12,0.9166666666666666,0.0,0.3333333333333333,0.9166666666666666
Bell,222UT,12,0.75,0.5833333333333334,0.3333333333333333,1.3333333333333335
Beech,35-B33,21,0.7619047619047619,0.23809523809523808,0.3333333333333333,1.0
Piper,PA-46-500TP,15,0.7333333333333333,0.2,0.3333333333333333,0.9333333333333333
Piper,PA-23,33,0.6666666666666666,0.24242424242424243,0.3333333333333333,0.9090909090909091
Piper,PA-23-150,36,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.75
Mcdonnell Douglas,369D,18,0.8888888888888888,0.3333333333333333,0.3333333333333333,1.222222222222222
AIR TRACTOR INC,AT-802A,15,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.5333333333333333
Beech,A24R,24,0.6666666666666666,0.125,0.3333333333333333,0.7916666666666666
Cessna,A188A,12,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25
North American,T-6G,21,0.5714285714285714,0.19047619047619047,0.3333333333333333,0.7619047619047619
Beech,B-19,12,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25
Mooney,M20R,21,0.47619047619047616,0.0,0.3333333333333333,0.47619047619047616
American Aviation Corp. (aac),AA-1A,12,0.5,0.0,0.3333333333333333,0.5
Beech,BE-55,21,0.5714285714285714,0.19047619047619047,0.3333333333333333,0.7619047619047619
Weatherly,201C,15,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.26666666666666666
Cessna,310P,12,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333333
Consolidated Aeronautics Inc.,LAKE LA-4-200,12,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
Bell,206B-III,21,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.23809523809523808
Piper,PA-28-236,54,0.7222222222222222,0.18518518518518517,0.3333333333333333,0.9074074074074074
Cessna,320D,12,1.3333333333333333,0.08333333333333333,0.3333333333333333,1.4166666666666665
Beech,G35,30,0.5333333333333333,0.16666666666666666,0.3333333333333333,0.7
Beech,G18S,21,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.2857142857142857
Varga,2150A,15,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.5333333333333333
Beech,200,59,1.6610169491525424,0.0847457627118644,0.3389830508474576,1.7457627118644068
Beech,B36TC,35,0.6571428571428571,0.2571428571428571,0.34285714285714286,0.9142857142857143
Piper,PA-28-235,140,0.55,0.2857142857142857,0.34285714285714286,0.8357142857142857
Beech,A36,282,0.7943262411347518,0.24822695035460993,0.34397163120567376,1.0425531914893618
Cessna,208B,125,1.184,0.48,0.344,1.664
